modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,13-gemmascope-res-16k,2818, instances of conversational expressions and colloquial language,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2828,references to academic authors and their contributions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2835,terms related to numerical indexes and lengths in data structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2846, phrases related to connections and relationships in data structures or graphs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2851,words and phrases related to slowness or a gradual pace,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2861,references to unsuccessful claims or attempts in legal contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2901, phrases that indicate a sequence of events or actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2916,clarifications or affirmations of statements or ideas,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2921,"phrases and actions related to capabilities and functionalities, especially involving communication and manipulation",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2941, terms related to dietary restrictions and conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2952, mathematical and programming concepts related to errors and statistical analysis,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2946,references to mitochondrial and genomic structures and sequences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2968,references to familial relationships and personal connections,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2970,references to the uncertainty principle and its implications in quantum mechanics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,2997," quotes and statements made by individuals, particularly in a political context",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3000, mathematical terms and concepts related to set theory and functions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3011,questions and expressions of curiosity or confusion,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3027,references to violence or weapons,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3038,terms related to cellular and molecular processes involved in regulating cell functions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3040,conditional statements and expressions within code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3054, references to surface characteristics and properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3077, statistics related to sports performance and team standings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3081,structured data or code-like segments within the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3096,dates and time references within a text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3105,terms related to navigation systems or interfaces,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3119,conditional statements or scenarios,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3147,terms related to technical or computational concepts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3157, variable assignments and related operations in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3162,words and phrases related to publishing and publication,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3174, key phrases or definitions related to java programming and legal terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3196,references to mathematical symbols or characters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3207,"structured data representations, specifically related to indexed values and phases",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3221,phrases related to requests for information or materials,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3245,references to specific software projects and their features or updates,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3253, terms related to matrices and their representations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3264,quantitative measurements and their relationships in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3267,terms related to reporting and documentation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3270, references to specific leadership styles or managerial attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3286,dates and events related to significant occurrences or milestones,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3327, references to xml schemas and their attributes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3330, specific android ui components and attributes related to layout and controls,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3343,references to conferences and their details,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3363,references to file paths and string formatting in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3371,references to mathematical or statistical concepts and operations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3375,the presence of numerical data or statistically significant figures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3400,instances of various bracket symbols or mathematical notation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3435, references to the react library and its components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3468,words related to influence and affectation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3483,concepts related to confusion or lack of clarity regarding explanations and justifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3505,"relationships and interactions among characters, particularly family and social dynamics",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3524, expressions of gratitude and appreciation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3545,references to programming concepts related to code editing and project management,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3550, mathematical expressions or notations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3557,phrases indicating successful medical outcomes or procedures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3570, addresses and geographical location details,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3597,references to sections or parts within a document or subject matter,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3617,"terms and phrases related to databases, particularly focusing on sql commands and structures",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3623, references to facebook account-related processes and commands,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3631,terms related to medical conditions and treatments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3657, occurrences of punctuation and formatting symbols that denote structure in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3660, instances of measurement or quantifiable data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3671,technical terms related to software action methods and programming objects,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3688,specific programming terminologies and concepts related to coding functionalities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3708,references to birds and their habitats,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3718, terms related to duration and long-term implications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3725,events or days of significance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3735,"references to the concept of ""home""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3738,references to the java programming language and its apis,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3747,"terms related to conservation, agriculture, and ecological practices",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3756, urls and email addresses for websites and contact information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3793,references to the numpy and scipy libraries and their functions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3845,the beginning of textual segments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3851,mathematical symbols and expressions related to sets and indices,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3861,therapeutic processes related to cooking instructions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3862," phrases and concepts related to food, particularly sandwiches and their history",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3876,references to passwords and related information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3884, punctuation marks that indicate the end of statements or sentences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3911,currency and financial references,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3916, javascript functions and event-related actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3928, instances of opening and closing tags in text or code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3935,expressions related to unity and collective resilience,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3953,references to legal terminology related to court proceedings and parties involved in a case,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3960,special cases or unique identifiers in formatted data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3976,conditional phrases that introduce contrast or exceptions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3989,elements related to user interface components and interaction controls,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,3994," terms related to air, especially in the context of air conditioning and quality",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4002,phrases that express negative comparisons or feelings about people's appearance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4038,medical terminology related to eye conditions and their treatments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4042,phrases that indicate decision-making or choices related to health information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4061, information related to quantitative and statistical data in health studies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4066, references to pdf files and their related content,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4071, references to legal terminology and procedures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4080," combinations or groupings of items, conditions, or options",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4098, technical phrases and instructions related to programming and software functionalities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4108, code-related terms and functions in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4110,"the name ""paul"" in various contexts within the text",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4118,terms related to flags and flag-like constructs,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4133,"instances of the verb ""carry"" and its variations in different contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4136," coding structures and syntax, particularly related to functions and transformers in programming",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4149," concepts related to societal norms and structures, particularly in the context of political and judicial systems",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4152,phrases indicating cessation or the end of a state or condition,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4169,references to overall quantities or totals within a context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4176,"various forms and contexts of the word ""deep"" and related phrases indicative of depth and substantiality",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4184, programming-related terminology and syntax,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4207, mathematical expressions and operations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4221,"instances of the word ""still"" and related forms, indicating a focus on continuity or persistence",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4237, xml attributes and query-related terms in code snippets,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4243,instances of php code and php-related syntax,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4255,phrases related to needs and requirements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4256,expressions of inspiration and motivation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4268,"terms related to ""burial"" or ""buried"" concepts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4271, references to legal case citations and associated data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4297, repeated sequences or patterns in its input data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4313,terms related to bottles and their characteristics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4335,references to statistical data and analyses,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,13-gemmascope-res-16k,4340,terms related to healthcare statistics and demographic data,gpt-4o-mini,oai_token-act-pair
