modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,4-gemmascope-res-16k,163,references to memorials and commemorative structures related to historical events and figures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,164,details about discrepancies and comparisons,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,162,references to saints and churches,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,160,terms related to empowerment or capability enhancement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,161,"instances of the word ""inspired"" and its various contexts in relation to motivations and influences",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,165,structured lists or bullet points,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,179,questions or prompts related to calculations and mathematical operations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,176, technical terminology related to data management tasks,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,173,terms and concepts related to immigration and removal processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,175,legal jargon related to court motions and judgments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,170,articles and determiners in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,178,conditional statements and logic operators in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,171,references to locations and spatial arrangements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,177,phrases indicating the existence or discussion of solutions to problems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,172,syntax-related constructs and usage patterns in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,174,references to panels or discussions involving panels,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,186, mathematical structures and notations related to sets and relations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,187,connections between clauses in sentences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,188,"references to individuals and their roles or relationships within a context, particularly in legal or formal documents",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,189,elements related to political and historical power dynamics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,183,terms related to representation or depicting something,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,185,"terms related to additional effort, resources, or quantities described as ""extra.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,182,phrases indicating outings or activities involving going out,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,180,structured data syntax indicators,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,181,"variations of the word ""out.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,184,legal terms and phrases related to lawsuits and court actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,191,mentions of former president donald trump and related political figures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,195,scientific terms and references related to chemistry and physics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,196,references to military ranks or designations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,192,references to hands and their associated sides (right and left),gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,197,terms and phrases associated with solitude and being alone,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,194,topics related to legal matters and discussions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,199, punctuation marks and symbols in code or data structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,193,terms related to health and health-related topics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,190,function calls and method applications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,205,mentions of actors and their roles in films and tv series,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,206,"references to sections, provisions, or components within legal or formal documents",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,204,phrases indicating physical presence or position in relation to other entities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,202,descriptive adjectives related to fineness and delicacy,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,203, programming-related definitions and function declarations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,200, mentions of sql-related terms and commands,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,201,actions and emotional responses related to conflict and confrontation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,207, mathematical equations and expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,208,"instances of the phrase ""in addition.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,209,"instances of negation and forms of the verb ""to do""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,212,corporate announcements and appointments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,211,"the occurrence of the verb ""to be"" in various conjugations and contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,210, terms and phrases associated with relative measures or comparisons in scientific data,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,214, keywords related to programming and assembly metadata,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,215, programming syntax and structural elements in code or technical documentation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,219,various types of numerical data and statistical references,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,213,performance metrics related to sports and game statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,216,terms related to legal and judicial processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,218,"code-related terms and operations, particularly in programming and data handling contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,225," elements related to code syntax and structure, particularly in javascript",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,227, phrases indicating assessment or evaluation of processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,220,terms related to villages and their characteristics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,222,instances of personal opinions or subjective expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,223,web-related technical terms and elements associated with browser functionality and interactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,224,references to possession or having something,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,228,specific geographic locations and associated judicial terms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,221,occurrences of numerical references or statistics in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,226, expressions of caution or carefulness,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,229,end-of-document markers or comment closures in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,232, terms related to direction and orientation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,230,references to structural concepts and relationships,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,233, occurrences of the null value representation in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,231,"terms related to sports roles, specifically players in backup or starting positions and any associated duties or injuries",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,239,instances of absence or negativity in outcomes and results,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,235,sections of code related to conditional statements and method definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,237,programming syntax and mathematical expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,234,mathematical expressions and equations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,236,contexts involving risks and consequences associated with medical treatments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,238,programming constructs related to data structures and iterators,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,240,terms related to measurement of speed and acceleration,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,242, code related to react and navigation components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,248,expressions of gratitude and positive feelings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,244,references to men and their roles or participation in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,249, numerical data related to viewer ratings or audience metrics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,241,terms related to locating or discovering something,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,243," references to ""living"" in various contexts, particularly relating to spaces or conditions",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,245,references to specific time frames and days in a sequence,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,247, function calls related to setting parameters or values,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,246, components related to construction and building materials,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,254,sentences expressing strong emotional sentiments or conclusions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,253, phrases or commands indicating immediate actions or requests,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,252,"references to various ""sites"" in different contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,250, equality comparisons in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,256,terms related to agriculture and forestry practices,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,258,positive evaluative terms indicating quality or value,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,255, phrases indicating direction or intention,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,257,mathematical expressions involving variables and their powers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,259,javascript constant declarations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,264,phrases related to medical devices and their functionality,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,265,specific technical terms and processes related to semiconductor manufacturing and electronic components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,261,structured data related to programming and model definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,263, instances of formatting or structuring in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,260, instances of code or structural elements from programming or markup languages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,269,"structured data formats, specifically yaml and json syntax elements",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,266,terms related to shelters and places of refuge,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,267,css properties related to positioning elements on the left side,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,268,terms associated with authority figures and positions of power,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,262,references to organizations and entities involved in education or philanthropy,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,275,"references to ""scope"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,276, formal or technical language used in structured documents and scientific discourse,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,277,"commands and syntax related to software or programming, particularly in scripting contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,278,elements related to legal case structures and references,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,272,structured data types and their associated actions or methods across various programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,273,elements related to data storage and retrieval in a database system,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,279," the repeated occurrence of the word ""once.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,271,phrases indicating established knowledge or practices over time,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,270,scientific terms and phrases related to cellular processes and molecular biology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,274,specific programming constructs related to method and class definitions in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,280,expressions of certainty or assurance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,287,intensifiers related to extreme or exceptional conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,284," punctuation marks, particularly periods and other end-of-sentence indicators",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,286,terms and concepts related to wave functions and quantum mechanics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,285,"references to the ""support"" library in programming contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,282,terms and phrases related to protests and demonstrations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,4-gemmascope-res-16k,283,references to video content and recording,gpt-4o-mini,oai_token-act-pair
